name,color,lat,lon,elevation
W3,yellow,32.039152,-112.713135,785.949
W3,yellow,32.039166,-112.713122,786.125
W2,blue,32.039225,-112.712946,786.236
W2,blue,32.039253,-112.712856,785.623
W2,blue,32.039305,-112.712796,787.141
W2,blue,32.039314,-112.712787,786.47
W2,blue,32.039324,-112.712751,786.767
W2,blue,32.039393,-112.712667,786.973
W2,blue,32.039397,-112.71265,787.016
W2,blue,32.039429,-112.712508,786.938
W2,blue,32.039445,-112.712451,787.305
W2,blue,32.039448,-112.71238,786.763
W2,blue,32.039453,-112.712367,786.881
W2,blue,32.039438,-112.712277,788.519
W2,blue,32.039447,-112.712242,789.382
W2,blue,32.039444,-112.71221,790.148
W2,blue,32.039389,-112.712111,791.372
W2,blue,32.039394,-112.712068,790.698
W2,blue,32.039404,-112.711958,792.168
W2,blue,32.039488,-112.711833,792.173
W2,blue,32.039505,-112.711639,792.826
W2,blue,32.039493,-112.711605,793.152
W2,blue,32.039532,-112.71153,794.136
W2,blue,32.039535,-112.711513,794.217
W2,blue,32.039554,-112.711373,795.681
W2,blue,32.039628,-112.711317,795.794
W2,blue,32.039647,-112.711264,797.832
W2,blue,32.039687,-112.711222,797.251
W2,blue,32.03972,-112.711092,798.012
W2,blue,32.039736,-112.711066,798.571
W3,yellow,32.039804,-112.710951,800.326
W3,yellow,32.03984,-112.710848,802.039
W3,yellow,32.039833,-112.710787,803.589
W3,yellow,32.039897,-112.710631,806.565
W3,yellow,32.039993,-112.710517,808.888
W3,yellow,32.040063,-112.710434,810.703
W3,yellow,32.040036,-112.710358,812.465
W3,yellow,32.040043,-112.710293,814.032
W3,yellow,32.040077,-112.710147,813.279
W3,yellow,32.040134,-112.710079,816.454
W3,yellow,32.040127,-112.709917,815.554
W3,yellow,32.04025,-112.709819,816.792
W2,blue,32.040309,-112.709765,817.312
W2,blue,32.040355,-112.709717,816.296
W2,blue,32.040488,-112.709528,817.298
W2,blue,32.040555,-112.709446,816.969
W3,yellow,32.040566,-112.709418,816.499
W3,yellow,32.040705,-112.709295,815.673
W3,yellow,32.040723,-112.709287,816.436
W3,yellow,32.040864,-112.709106,815.336
W3,yellow,32.040964,-112.708951,815.16
W3,yellow,32.041063,-112.708905,813.669
W3,yellow,32.041071,-112.7089,811.997
W3,yellow,32.04097,-112.708925,815.107
W3,yellow,32.040891,-112.709045,816.046
W2,blue,32.040838,-112.709119,816.103
W2,blue,32.040698,-112.70933,817.395
W3,yellow,32.040607,-112.709424,816.938
W3,yellow,32.040523,-112.709495,818.801
W3,yellow,32.040371,-112.709684,818.47
W3,yellow,32.040253,-112.709797,818.818
W3,yellow,32.040177,-112.709921,818.307
W3,yellow,32.040141,-112.71005,819.053
W3,yellow,32.040071,-112.710118,814.868
W2,blue,32.040056,-112.71026,816.077
W2,blue,32.040081,-112.710432,814.154
W2,blue,32.03999,-112.710592,811.027
W2,blue,32.039908,-112.710701,808.613
W2,blue,32.039844,-112.710897,806.415
W2,blue,32.039796,-112.711024,804.439
W2,blue,32.039775,-112.711128,802.293
W2,blue,32.039699,-112.71129,801.182
W2,blue,32.039571,-112.711471,799.952
W2,blue,32.039549,-112.711658,798.332
W2,blue,32.039524,-112.711721,798.315
W2,blue,32.039511,-112.711927,796.503
W2,blue,32.039486,-112.711956,797.915
W2,blue,32.039432,-112.712011,794.314
W3,yellow,32.039417,-112.71213,795.756
W3,yellow,32.03942,-112.712151,796.46
W3,yellow,32.039419,-112.71225,795.516
W2,blue,32.039473,-112.712414,791.142
W2,blue,32.039467,-112.712562,792.24
W2,blue,32.039389,-112.712721,791.418
W2,blue,32.039264,-112.712908,790.998
W2,blue,32.03922,-112.71298,791.105
W2,blue,32.039154,-112.713104,792.53
W2,blue,32.039125,-112.713195,789.151
W2,blue,32.039087,-112.713387,789.464
W2,blue,32.039049,-112.713581,789.186
W2,blue,32.039016,-112.713662,786.121
W2,blue,32.039015,-112.713807,786.677
W2,blue,32.038962,-112.714023,786.187
W2,blue,32.038896,-112.714186,785.119
W2,blue,32.038867,-112.714263,784.583
W2,blue,32.038807,-112.714443,784.138
W2,blue,32.038752,-112.714533,782.12
W2,blue,32.038736,-112.714567,782.735
W2,blue,32.03864,-112.714651,785.686
W2,blue,32.038625,-112.714729,783.936
W2,blue,32.038586,-112.715012,782.754
W2,blue,32.038602,-112.715033,784.08
W2,blue,32.038614,-112.715065,782.518
W2,blue,32.038566,-112.715257,780.988
W2,blue,32.03855,-112.715433,780.372
W2,blue,32.038538,-112.715574,777.773
W2,blue,32.038499,-112.715754,777.628
W2,blue,32.038442,-112.715971,776.51
W3,yellow,32.038422,-112.716012,776.382
W3,yellow,32.038387,-112.716071,776.476
W3,yellow,32.038375,-112.716098,776.217
W2,blue,32.038098,-112.715949,776.39
W2,blue,32.037671,-112.715699,778.246
W2,blue,32.037639,-112.715696,778.458
W2,blue,32.037174,-112.715629,781.481
W2,blue,32.036604,-112.715401,785.438
W2,blue,32.036569,-112.715384,785.704
W2,blue,32.03613,-112.715146,784.892
W0,red,32.035903,-112.715086,787.585
W0,red,32.035186,-112.714953,787.558
W0,red,32.034829,-112.714899,784.429
W0,red,32.034444,-112.714872,784.011
W0,red,32.03383,-112.714539,783.576
W0,red,32.033279,-112.714069,786.679
W0,red,32.032747,-112.713582,788.455
W0,red,32.032168,-112.713045,791.913
W0,red,32.031885,-112.712999,793.004
W0,red,32.031786,-112.713035,792.398
W0,red,32.0317,-112.713225,791.564
W0,red,32.03154,-112.713683,788.376
W0,red,32.031243,-112.713926,784.595
W0,red,32.031193,-112.71395,784.147
W2,blue,32.030524,-112.714002,783.421
W2,blue,32.029798,-112.714194,781.411
W2,blue,32.029138,-112.714101,780.684
W2,blue,32.02851,-112.714047,780.449
W2,blue,32.028035,-112.713805,777.351
W2,blue,32.027598,-112.713705,774.098
W2,blue,32.026995,-112.713301,776.369
W2,blue,32.026738,-112.713158,774.417
W2,blue,32.026436,-112.713031,775.106
W2,blue,32.026219,-112.712964,774.55
W2,blue,32.025973,-112.712881,773.23
W2,blue,32.025422,-112.712697,769.655
W2,blue,32.025386,-112.71268,769.256
W2,blue,32.025306,-112.712659,768.401
W2,blue,32.025088,-112.712758,766.369
W0,red,32.024422,-112.713326,764.539
W2,blue,32.02385,-112.713545,762.736
W2,blue,32.023205,-112.713757,763.471
W3,yellow,32.023161,-112.713769,763.742
W3,yellow,32.022993,-112.713871,761.671
W0,red,32.022681,-112.714137,759.303
W0,red,32.022223,-112.714502,757.243
W0,red,32.021611,-112.71491,755.419
W0,red,32.021578,-112.714934,755.843
W0,red,32.021304,-112.715289,758.599
W0,red,32.021091,-112.715446,758.564
W0,red,32.020603,-112.715589,756.945
W0,red,32.020347,-112.715596,756.145
W0,red,32.02003,-112.715392,753.95
W0,red,32.019801,-112.7151,750.222
W0,red,32.019661,-112.714888,748.126
W0,red,32.019443,-112.714685,743.764
W0,red,32.019371,-112.714657,742.959
W0,red,32.019041,-112.714565,738.695
W0,red,32.018787,-112.714491,735.169
W0,red,32.018371,-112.714339,731.704
W0,red,32.017989,-112.714076,728.387
W0,red,32.01762,-112.713808,724.805
W0,red,32.017478,-112.713456,723.287
W0,red,32.017514,-112.713313,722.981
